date,region,state_name,gen_actual,gen_programmed,capacity,wind_energy,solar_energy,other_renewable_energy,total_renewable_energy,total_gen_with_re
2018-01-08,Eastern,Odisha,116.27,138.91,9822.25,,,,,116.27
2018-01-08,Eastern,Sikkim,9.73,6.8,2169.0,,,,,9.73
2018-01-08,Eastern,West Bengal,184.23,193.19,15603.0,,,,,184.23
2018-01-08,North Eastern,Arunachal Pradesh,1.71,6.29,405.0,,,,,1.71
2018-01-08,North Eastern,Assam,18.63,16.59,1404.45,,,,,18.63
2018-01-08,North Eastern,Manipur,2.55,1.61,141.0,,,,,2.55
2018-01-08,North Eastern,Meghalaya,1.79,1.42,372.0,,,,,1.79
2018-01-08,North Eastern,Mizoram,0.74,0.45,60.0,,,,,0.74
2018-01-08,North Eastern,Nagaland,0.19,0.13,75.0,,,,,0.19
2018-01-08,North Eastern,Tripura,17.06,16.67,1132.1,,,,,17.06
2018-01-08,Northern,Delhi,17.1,16.4,3048.4,,,,,17.1
2018-01-08,Northern,Haryana,79.41,59.5,5971.59,,,,,79.41
2018-01-08,Northern,Himachal Pradesh,44.96,38.25,9645.02,,,,,44.96
2018-01-08,Northern,Jammu And Kashmir,13.7,16.35,3294.0,,,,,13.7
2018-01-08,Northern,Punjab,95.03,78.31,7746.3,,,,,95.03
2018-01-08,Northern,Rajasthan,166.13,166.52,11114.13,,,,,166.13
2018-01-08,Northern,Uttar Pradesh,350.95,349.98,23827.74,,,,,350.95
2018-01-08,Northern,Uttarakhand,27.57,27.4,4206.35,,,,,27.57
2018-01-08,Southern,Andhra Pradesh,170.99,193.4,17057.2,,,,,170.99
2018-01-08,Southern,Karnataka,133.23,166.31,13370.52,,,,,133.23
2018-01-08,Southern,Kerala,11.54,11.56,2575.04,,,,,11.54
2018-01-08,Southern,Puducherry,0.67,0.61,32.5,,,,,0.67
2018-01-08,Southern,Tamil Nadu,236.37,249.44,18832.08,,,,,236.37
2018-01-08,Southern,Telangana,132.94,131.0,9518.1,,,,,132.94
2018-01-08,Western,Chhatisgarh,329.72,301.36,21388.0,,,,,329.72
2018-01-08,Western,Goa,0.0,0.0,48.0,,,,,0.0
2018-01-08,Western,Gujarat,259.03,241.59,25473.41,,,,,259.03
2018-01-08,Western,Madhya Pradesh,320.68,286.26,19460.0,,,,,320.68
2018-01-08,Western,Maharashtra,349.85,352.04,32973.0,,,,,349.85
2018-01-09,Eastern,Andaman And Nicobar Islands,0.27,0.58,40.05,,,,,0.27
2018-01-09,Eastern,Bihar,81.85,80.45,4980.0,,,,,81.85
2018-01-09,Eastern,Jharkhand,83.89,82.37,4863.2,,,,,83.89
2018-01-09,Eastern,Odisha,107.66,138.91,9822.25,,,,,107.66
2018-01-09,Eastern,Sikkim,9.440000000000001,6.8,2169.0,,,,,9.440000000000001
2018-01-09,Eastern,West Bengal,199.92,207.49,15603.0,,,,,199.92
2018-01-09,North Eastern,Arunachal Pradesh,1.41,6.29,405.0,,,,,1.41
2018-01-09,North Eastern,Assam,18.45,16.59,1404.45,,,,,18.45
2018-01-09,North Eastern,Manipur,2.53,1.61,141.0,,,,,2.53
2018-01-09,North Eastern,Meghalaya,1.83,1.42,372.0,,,,,1.83
2018-01-09,North Eastern,Mizoram,0.74,0.45,60.0,,,,,0.74
2018-01-09,North Eastern,Nagaland,0.19,0.13,75.0,,,,,0.19
2018-01-09,North Eastern,Tripura,17.59,16.67,1132.1,,,,,17.59
2018-01-09,Northern,Delhi,18.759999999999998,16.4,3048.4,,,,,18.759999999999998
2018-01-09,Northern,Haryana,81.84,59.5,5971.59,,,,,81.84
2018-01-09,Northern,Himachal Pradesh,43.98,38.25,9645.02,,,,,43.98
2018-01-09,Northern,Jammu And Kashmir,12.96,16.35,3294.0,,,,,12.96
2018-01-09,Northern,Punjab,97.96000000000001,78.31,7746.3,,,,,97.96000000000001
2018-01-09,Northern,Rajasthan,162.2,166.52,11114.13,,,,,162.2
2018-01-09,Northern,Uttar Pradesh,354.92,349.98,23827.74,,,,,354.92
2018-01-09,Northern,Uttarakhand,27.630000000000003,27.4,4206.35,,,,,27.630000000000003
2018-01-09,Southern,Andhra Pradesh,168.39,193.4,17057.2,,,,,168.39
2018-01-09,Southern,Karnataka,129.39,170.09,13370.52,,,,,129.39
2018-01-09,Southern,Kerala,11.39,11.56,2575.04,,,,,11.39
2018-01-09,Southern,Puducherry,0.67,0.61,32.5,,,,,0.67
2018-01-09,Southern,Tamil Nadu,246.66,249.44,18832.08,,,,,246.66
2018-01-09,Southern,Telangana,135.02,131.0,9518.1,,,,,135.02
2018-01-09,Western,Chhatisgarh,332.27,301.36,21388.0,,,,,332.27
2018-01-09,Western,Goa,0.0,0.0,48.0,,,,,0.0
2018-01-09,Western,Gujarat,252.06,241.59,25473.41,,,,,252.06
2018-01-09,Western,Madhya Pradesh,326.72,286.26,19460.0,,,,,326.72
2018-01-09,Western,Maharashtra,344.54,352.04,32973.0,,,,,344.54
2018-01-10,Eastern,Andaman And Nicobar Islands,0.27,0.58,40.05,,,,,0.27
2018-01-10,Eastern,Bihar,81.71000000000001,80.45,4980.0,,,,,81.71000000000001
2018-01-10,Eastern,Jharkhand,78.56,82.37,4863.2,,,,,78.56
2018-01-10,Eastern,Odisha,114.74,138.91,9822.25,,,,,114.74
2018-01-10,Eastern,Sikkim,7.76,6.8,2169.0,,,,,7.76
2018-01-10,Eastern,West Bengal,199.74,207.49,15603.0,,,,,199.74
2018-01-10,North Eastern,Arunachal Pradesh,1.41,6.29,405.0,,,,,1.41
2018-01-10,North Eastern,Assam,18.34,16.59,1404.45,,,,,18.34
2018-01-10,North Eastern,Manipur,2.55,1.61,141.0,,,,,2.55
2018-01-10,North Eastern,Meghalaya,1.78,1.42,372.0,,,,,1.78
2018-01-10,North Eastern,Mizoram,0.73,0.45,60.0,,,,,0.73
2018-01-10,North Eastern,Nagaland,0.19,0.13,75.0,,,,,0.19
2018-01-10,North Eastern,Tripura,17.52,16.67,1132.1,,,,,17.52
2018-01-10,Northern,Delhi,18.48,16.4,3048.4,,,,,18.48
2018-01-10,Northern,Haryana,82.24,59.5,5971.59,,,,,82.24
2018-01-10,Northern,Himachal Pradesh,44.72,38.25,9645.02,,,,,44.72
2018-01-10,Northern,Jammu And Kashmir,12.07,16.35,3294.0,,,,,12.07
2018-01-10,Northern,Punjab,96.78,78.31,7746.3,,,,,96.78
2018-01-10,Northern,Rajasthan,163.3,166.52,11114.13,,,,,163.3
2018-01-10,Northern,Uttar Pradesh,358.45,349.98,23827.74,,,,,358.45
2018-01-10,Northern,Uttarakhand,27.490000000000002,27.4,4206.35,,,,,27.490000000000002
2018-01-10,Southern,Andhra Pradesh,167.59,193.4,17057.2,,,,,167.59
2018-01-10,Southern,Karnataka,130.79,166.26,13370.52,,,,,130.79
2018-01-10,Southern,Kerala,11.2,11.56,2575.04,,,,,11.2
2018-01-10,Southern,Puducherry,0.66,0.61,32.5,,,,,0.66
2018-01-10,Southern,Tamil Nadu,238.27,249.44,18832.08,,,,,238.27
2018-01-10,Southern,Telangana,137.66,131.0,9518.1,,,,,137.66
2018-01-10,Western,Chhatisgarh,335.65,296.03,21388.0,,,,,335.65
2018-01-10,Western,Goa,0.0,0.0,48.0,,,,,0.0
2018-01-10,Western,Gujarat,262.22,241.59,25473.41,,,,,262.22
2018-01-10,Western,Madhya Pradesh,337.87,286.26,19460.0,,,,,337.87
2018-01-10,Western,Maharashtra,335.97,352.04,32973.0,,,,,335.97
2018-01-11,Eastern,Andaman And Nicobar Islands,0.27,0.58,40.05,,,,,0.27
2018-01-11,Eastern,Bihar,80.91,80.45,4980.0,,,,,80.91
2018-01-11,Eastern,Jharkhand,81.22,82.37,4863.2,,,,,81.22
2018-01-11,Eastern,Odisha,110.28,138.91,9822.25,,,,,110.28
2018-01-11,Eastern,Sikkim,8.49,6.8,2169.0,,,,,8.49
2018-01-11,Eastern,West Bengal,197.32,207.05,15603.0,,,,,197.32
2018-01-11,North Eastern,Arunachal Pradesh,1.32,6.29,405.0,,,,,1.32
2018-01-11,North Eastern,Assam,16.9,16.59,1404.45,,,,,16.9
2018-01-11,North Eastern,Manipur,2.55,1.61,141.0,,,,,2.55
2018-01-11,North Eastern,Meghalaya,1.68,1.42,372.0,,,,,1.68
2018-01-11,North Eastern,Mizoram,0.7,0.45,60.0,,,,,0.7
2018-01-11,North Eastern,Nagaland,0.19,0.13,75.0,,,,,0.19
2018-01-11,North Eastern,Tripura,17.46,16.67,1132.1,,,,,17.46
2018-01-11,Northern,Delhi,18.83,16.4,3048.4,,,,,18.83
2018-01-11,Northern,Haryana,79.29,59.5,5971.59,,,,,79.29
2018-01-11,Northern,Himachal Pradesh,44.8,38.25,9645.02,,,,,44.8
2018-01-11,Northern,Jammu And Kashmir,12.11,16.35,3294.0,,,,,12.11
2018-01-11,Northern,Punjab,90.15,78.31,7746.3,,,,,90.15
2018-01-11,Northern,Rajasthan,168.25,166.52,11114.13,,,,,168.25
2018-01-11,Northern,Uttar Pradesh,362.2,349.98,23827.74,,,,,362.2
2018-01-11,Northern,Uttarakhand,27.71,27.4,4206.35,,,,,27.71
2018-01-11,Southern,Andhra Pradesh,166.82,193.4,17057.2,,,,,166.82
2018-01-11,Southern,Karnataka,142.8,166.26,13370.52,,,,,142.8
2018-01-11,Southern,Kerala,13.6,11.56,2575.04,,,,,13.6
2018-01-11,Southern,Puducherry,0.66,0.61,32.5,,,,,0.66
2018-01-11,Southern,Tamil Nadu,244.66,249.44,18832.08,,,,,244.66
2018-01-11,Southern,Telangana,140.01,131.0,9518.1,,,,,140.01
2018-01-11,Western,Chhatisgarh,326.03,296.03,21388.0,,,,,326.03
2018-01-11,Western,Goa,0.0,0.0,48.0,,,,,0.0
2018-01-11,Western,Gujarat,268.88,247.49,25473.41,,,,,268.88
2018-01-11,Western,Madhya Pradesh,346.04,286.26,19460.0,,,,,346.04
2018-01-11,Western,Maharashtra,346.03000000000003,352.04,32973.0,,,,,346.03000000000003
2018-01-12,Eastern,Andaman And Nicobar Islands,0.27,0.58,40.05,,,,,0.27
2018-01-12,Eastern,Bihar,77.97,80.45,4980.0,,,,,77.97
2018-01-12,Eastern,Jharkhand,79.9,82.37,4863.2,,,,,79.9
2018-01-12,Eastern,Odisha,119.34,138.91,9822.25,,,,,119.34
2018-01-12,Eastern,Sikkim,8.96,6.8,2169.0,,,,,8.96
2018-01-12,Eastern,West Bengal,195.79,207.05,15603.0,,,,,195.79
2018-01-12,North Eastern,Arunachal Pradesh,1.22,6.29,405.0,,,,,1.22
2018-01-12,North Eastern,Assam,17.27,16.59,1404.45,,,,,17.27
2018-01-12,North Eastern,Manipur,2.55,1.61,141.0,,,,,2.55
2018-01-12,North Eastern,Meghalaya,1.61,1.42,372.0,,,,,1.61
2018-01-12,North Eastern,Mizoram,0.73,0.45,60.0,,,,,0.73
2018-01-12,North Eastern,Nagaland,0.13,0.13,75.0,,,,,0.13
2018-01-12,North Eastern,Tripura,17.45,16.67,1132.1,,,,,17.45
2018-01-12,Northern,Delhi,18.59,16.4,3048.4,,,,,18.59
2018-01-12,Northern,Haryana,77.47,59.5,5971.59,,,,,77.47
2018-01-12,Northern,Himachal Pradesh,43.51,38.25,9645.02,,,,,43.51
2018-01-12,Northern,Jammu And Kashmir,12.61,16.35,3294.0,,,,,12.61
2018-01-12,Northern,Punjab,89.63,78.31,7746.3,,,,,89.63
2018-01-12,Northern,Rajasthan,172.6,166.52,11114.13,,,,,172.6
2018-01-12,Northern,Uttar Pradesh,376.32,349.98,23827.74,,,,,376.32
2018-01-12,Northern,Uttarakhand,27.7,27.4,4206.35,,,,,27.7
2018-01-12,Southern,Andhra Pradesh,170.25,193.4,17057.2,,,,,170.25
2018-01-12,Southern,Karnataka,145.25,166.26,13370.52,,,,,145.25
2018-01-12,Southern,Kerala,13.84,11.56,2575.04,,,,,13.84
2018-01-12,Southern,Puducherry,0.66,0.61,32.5,,,,,0.66
2018-01-12,Southern,Tamil Nadu,249.02,249.44,18832.08,,,,,249.02
2018-01-12,Southern,Telangana,141.79,131.0,9518.1,,,,,141.79
2018-01-12,Western,Chhatisgarh,317.35,296.03,21388.0,,,,,317.35
2018-01-12,Western,Goa,0.0,0.0,48.0,,,,,0.0
2018-01-12,Western,Gujarat,286.42,247.49,25473.41,,,,,286.42
2018-01-12,Western,Madhya Pradesh,342.31,286.26,19460.0,,,,,342.31
2018-01-12,Western,Maharashtra,348.91,352.04,32973.0,,,,,348.91
2018-01-13,Eastern,Andaman And Nicobar Islands,0.27,0.58,40.05,,,,,0.27
2018-01-13,Eastern,Bihar,82.36,80.45,4980.0,,,,,82.36
2018-01-13,Eastern,Jharkhand,78.98,82.37,4863.2,,,,,78.98
2018-01-13,Eastern,Odisha,120.16,138.91,9822.25,,,,,120.16
2018-01-13,Eastern,Sikkim,11.09,6.8,2169.0,,,,,11.09
2018-01-13,Eastern,West Bengal,210.47,207.05,15603.0,,,,,210.47
2018-01-13,North Eastern,Arunachal Pradesh,1.25,6.29,405.0,,,,,1.25
2018-01-13,North Eastern,Assam,17.11,16.59,1404.45,,,,,17.11
2018-01-13,North Eastern,Manipur,2.42,1.61,141.0,,,,,2.42
2018-01-13,North Eastern,Meghalaya,1.6,1.42,372.0,,,,,1.6
2018-01-13,North Eastern,Mizoram,0.73,0.45,60.0,,,,,0.73
2018-01-13,North Eastern,Nagaland,0.15,0.13,75.0,,,,,0.15
2018-01-13,North Eastern,Tripura,17.59,16.67,1132.1,,,,,17.59
2018-01-13,Northern,Delhi,16.16,16.4,3048.4,,,,,16.16
2018-01-13,Northern,Haryana,74.46,59.5,5971.59,,,,,74.46
2018-01-13,Northern,Himachal Pradesh,44.1,38.25,9645.02,,,,,44.1
2018-01-13,Northern,Jammu And Kashmir,12.61,16.35,3294.0,,,,,12.61
2018-01-13,Northern,Punjab,89.5,78.31,7746.3,,,,,89.5
2018-01-13,Northern,Rajasthan,166.16,166.52,11114.13,,,,,166.16
2018-01-13,Northern,Uttar Pradesh,378.33,349.98,23827.74,,,,,378.33
2018-01-13,Northern,Uttarakhand,26.21,27.4,4206.35,,,,,26.21
2018-01-13,Southern,Andhra Pradesh,163.84,193.4,17057.2,,,,,163.84
2018-01-13,Southern,Karnataka,134.23,166.26,13370.52,,,,,134.23
2018-01-13,Southern,Kerala,12.219999999999999,11.56,2575.04,,,,,12.219999999999999
2018-01-13,Southern,Puducherry,0.66,0.61,32.5,,,,,0.66
2018-01-13,Southern,Tamil Nadu,243.9,249.44,18832.08,,,,,243.9
2018-01-13,Southern,Telangana,141.75,131.0,9518.1,,,,,141.75
2018-01-13,Western,Chhatisgarh,333.43,296.03,21388.0,,,,,333.43
2018-01-13,Western,Goa,0.0,0.0,48.0,,,,,0.0
2018-01-13,Western,Gujarat,288.22,247.49,25473.41,,,,,288.22
2018-01-13,Western,Madhya Pradesh,330.88,286.26,19460.0,,,,,330.88
2018-01-13,Western,Maharashtra,352.69,362.25,32973.0,,,,,352.69
2018-01-14,Eastern,Andaman And Nicobar Islands,0.27,0.58,40.05,,,,,0.27
2018-01-14,Eastern,Bihar,77.9,80.45,4980.0,,,,,77.9
2018-01-14,Eastern,Jharkhand,69.4,82.37,4863.2,,,,,69.4
2018-01-14,Eastern,Odisha,118.53,138.91,9822.25,,,,,118.53
2018-01-14,Eastern,Sikkim,8.34,6.8,2169.0,,,,,8.34
2018-01-14,Eastern,West Bengal,210.64,207.05,15603.0,,,,,210.64
2018-01-14,North Eastern,Arunachal Pradesh,1.27,6.29,405.0,,,,,1.27
2018-01-14,North Eastern,Assam,16.71,16.59,1404.45,,,,,16.71
2018-01-14,North Eastern,Manipur,2.54,1.61,141.0,,,,,2.54
2018-01-14,North Eastern,Meghalaya,1.35,1.42,372.0,,,,,1.35
2018-01-14,North Eastern,Mizoram,0.72,0.45,60.0,,,,,0.72
2018-01-14,North Eastern,Nagaland,0.16,0.13,75.0,,,,,0.16
2018-01-14,North Eastern,Tripura,17.8,16.67,1132.1,,,,,17.8
2018-01-14,Northern,Delhi,16.17,16.4,3048.4,,,,,16.17
2018-01-14,Northern,Haryana,62.49,59.5,5971.59,,,,,62.49
2018-01-14,Northern,Himachal Pradesh,42.95,38.25,9645.02,,,,,42.95
2018-01-14,Northern,Jammu And Kashmir,12.75,16.35,3294.0,,,,,12.75
2018-01-14,Northern,Punjab,84.81,78.31,7746.3,,,,,84.81
2018-01-14,Northern,Rajasthan,156.95,166.52,11114.13,,,,,156.95
2018-01-14,Northern,Uttar Pradesh,362.78000000000003,349.98,23827.74,,,,,362.78000000000003
2018-01-14,Northern,Uttarakhand,25.97,27.4,4206.35,,,,,25.97
2018-01-14,Southern,Andhra Pradesh,148.53,193.4,17057.2,,,,,148.53
2018-01-14,Southern,Karnataka,112.88,166.26,13370.52,,,,,112.88
2018-01-14,Southern,Kerala,10.16,11.56,2575.04,,,,,10.16
2018-01-14,Southern,Puducherry,0.66,0.61,32.5,,,,,0.66
2018-01-14,Southern,Tamil Nadu,206.91,249.44,18832.08,,,,,206.91
2018-01-14,Southern,Telangana,133.1,131.0,9518.1,,,,,133.1
2018-01-14,Western,Chhatisgarh,325.61,296.03,21388.0,,,,,325.61
2018-01-14,Western,Goa,0.0,0.0,48.0,,,,,0.0
2018-01-14,Western,Gujarat,240.05,247.49,25473.41,,,,,240.05
2018-01-14,Western,Madhya Pradesh,316.73,286.26,19460.0,,,,,316.73
2018-01-14,Western,Maharashtra,349.27,362.25,32973.0,,,,,349.27
2018-01-15,Eastern,Andaman And Nicobar Islands,0.27,0.58,40.05,,,,,0.27
2018-01-15,Eastern,Bihar,76.4,80.45,4980.0,,,,,76.4
2018-01-15,Eastern,Jharkhand,71.61,82.37,4863.2,,,,,71.61
2018-01-15,Eastern,Odisha,112.88,138.91,9822.25,,,,,112.88
2018-01-15,Eastern,Sikkim,9.15,6.8,2169.0,,,,,9.15
2018-01-15,Eastern,West Bengal,209.46,207.49,15603.0,,,,,209.46
2018-01-15,North Eastern,Arunachal Pradesh,1.23,6.29,405.0,,,,,1.23
2018-01-15,North Eastern,Assam,16.63,16.59,1404.45,,,,,16.63
2018-01-15,North Eastern,Manipur,1.9,1.61,141.0,,,,,1.9
2018-01-15,North Eastern,Meghalaya,1.1400000000000001,1.42,372.0,,,,,1.1400000000000001
2018-01-15,North Eastern,Mizoram,0.72,0.45,60.0,,,,,0.72
2018-01-15,North Eastern,Nagaland,1.45,0.13,75.0,,,,,1.45
2018-01-15,North Eastern,Tripura,18.509999999999998,16.67,1132.1,,,,,18.509999999999998
2018-01-15,Northern,Delhi,18.46,16.4,3048.4,,,,,18.46
2018-01-15,Northern,Haryana,70.66,59.5,5971.59,,,,,70.66
2018-01-15,Northern,Himachal Pradesh,45.93,38.25,9645.02,,,,,45.93
2018-01-15,Northern,Jammu And Kashmir,12.56,16.35,3294.0,,,,,12.56
2018-01-15,Northern,Punjab,92.91,78.31,7746.3,,,,,92.91
2018-01-15,Northern,Rajasthan,153.98,166.52,11114.13,,,,,153.98
2018-01-15,Northern,Uttar Pradesh,364.4,349.98,23827.74,,,,,364.4
2018-01-15,Northern,Uttarakhand,26.02,27.4,4206.35,,,,,26.02
2018-01-15,Southern,Andhra Pradesh,155.19,193.4,17057.2,,,,,155.19
2018-01-15,Southern,Karnataka,121.92,166.26,13370.52,,,,,121.92
2018-01-15,Southern,Kerala,12.89,11.56,2575.04,,,,,12.89
2018-01-15,Southern,Puducherry,0.66,0.61,32.5,,,,,0.66
2018-01-15,Southern,Tamil Nadu,197.87,249.44,18832.08,,,,,197.87
2018-01-15,Southern,Telangana,135.16,131.0,9518.1,,,,,135.16
2018-01-15,Western,Chhatisgarh,323.29,296.03,21388.0,,,,,323.29
2018-01-15,Western,Goa,0.0,0.0,48.0,,,,,0.0
2018-01-15,Western,Gujarat,232.51,247.49,25473.41,,,,,232.51
2018-01-15,Western,Madhya Pradesh,322.04,286.26,19460.0,,,,,322.04
2018-01-15,Western,Maharashtra,360.87,362.25,32973.0,,,,,360.87
2018-01-16,Eastern,Andaman And Nicobar Islands,0.27,0.58,40.05,,,,,0.27
2018-01-16,Eastern,Bihar,79.83,80.45,4980.0,,,,,79.83
2018-01-16,Eastern,Jharkhand,73.25,82.37,4863.2,,,,,73.25
2018-01-16,Eastern,Odisha,120.64999999999999,138.91,9822.25,,,,,120.64999999999999
2018-01-16,Eastern,Sikkim,10.16,6.8,2169.0,,,,,10.16
2018-01-16,Eastern,West Bengal,213.81,207.49,15603.0,,,,,213.81
2018-01-16,North Eastern,Arunachal Pradesh,1.27,6.29,405.0,,,,,1.27
2018-01-16,North Eastern,Assam,16.94,16.59,1404.45,,,,,16.94
2018-01-16,North Eastern,Manipur,1.71,1.61,141.0,,,,,1.71
2018-01-16,North Eastern,Meghalaya,1.1400000000000001,1.42,372.0,,,,,1.1400000000000001
2018-01-16,North Eastern,Mizoram,0.72,0.45,60.0,,,,,0.72
2018-01-16,North Eastern,Nagaland,0.15,0.13,75.0,,,,,0.15
2018-01-16,North Eastern,Tripura,18.5,16.67,1132.1,,,,,18.5
2018-01-16,Northern,Delhi,19.35,16.4,3048.4,,,,,19.35
2018-01-16,Northern,Haryana,72.05,59.5,5971.59,,,,,72.05
2018-01-16,Northern,Himachal Pradesh,44.480000000000004,38.25,9645.02,,,,,44.480000000000004
2018-01-16,Northern,Jammu And Kashmir,12.219999999999999,16.35,3294.0,,,,,12.219999999999999
2018-01-16,Northern,Punjab,93.74,78.31,7746.3,,,,,93.74
2018-01-16,Northern,Rajasthan,148.48,163.85,11114.13,,,,,148.48
2018-01-16,Northern,Uttar Pradesh,365.88,349.98,23827.74,,,,,365.88
2018-01-16,Northern,Uttarakhand,26.4,27.4,4206.35,,,,,26.4
2018-01-16,Southern,Andhra Pradesh,162.23,193.4,17057.2,,,,,162.23
2018-01-16,Southern,Karnataka,135.04,166.26,13370.52,,,,,135.04
2018-01-16,Southern,Kerala,13.370000000000001,11.56,2575.04,,,,,13.370000000000001
2018-01-16,Southern,Puducherry,0.66,0.61,32.5,,,,,0.66
2018-01-16,Southern,Tamil Nadu,211.04,249.44,18832.08,,,,,211.04
2018-01-16,Southern,Telangana,139.02,131.0,9518.1,,,,,139.02
2018-01-16,Western,Chhatisgarh,327.46,296.03,21388.0,,,,,327.46
2018-01-16,Western,Goa,0.0,0.0,48.0,,,,,0.0
2018-01-16,Western,Gujarat,263.41,247.49,25473.41,,,,,263.41
2018-01-16,Western,Madhya Pradesh,341.55,286.26,19460.0,,,,,341.55
2018-01-16,Western,Maharashtra,357.18,362.25,32973.0,,,,,357.18
2018-01-17,Eastern,Andaman And Nicobar Islands,0.27,0.58,40.05,,,,,0.27
2018-01-17,Eastern,Bihar,82.94,80.45,4980.0,,,,,82.94
2018-01-17,Eastern,Jharkhand,74.67,77.68,4863.2,,,,,74.67
2018-01-17,Eastern,Odisha,125.18,138.91,9822.25,,,,,125.18
2018-01-17,Eastern,Sikkim,9.370000000000001,6.8,2169.0,,,,,9.370000000000001
2018-01-17,Eastern,West Bengal,218.53,201.49,15603.0,,,,,218.53
2018-01-17,North Eastern,Arunachal Pradesh,1.27,6.29,405.0,,,,,1.27
2018-01-17,North Eastern,Assam,17.19,16.59,1404.45,,,,,17.19
2018-01-17,North Eastern,Manipur,1.72,1.61,141.0,,,,,1.72
2018-01-17,North Eastern,Meghalaya,1.6,1.42,372.0,,,,,1.6
2018-01-17,North Eastern,Mizoram,0.56,0.45,60.0,,,,,0.56
2018-01-17,North Eastern,Nagaland,0.16,0.13,75.0,,,,,0.16
2018-01-17,North Eastern,Tripura,18.21,16.67,1132.1,,,,,18.21
2018-01-17,Northern,Delhi,18.990000000000002,16.4,3048.4,,,,,18.990000000000002
2018-01-17,Northern,Haryana,77.63,59.5,5971.59,,,,,77.63
2018-01-17,Northern,Himachal Pradesh,44.58,38.25,9645.02,,,,,44.58
2018-01-17,Northern,Jammu And Kashmir,11.99,16.35,3294.0,,,,,11.99
2018-01-17,Northern,Punjab,95.05,78.31,7746.3,,,,,95.05
2018-01-17,Northern,Rajasthan,154.87,163.85,11114.13,,,,,154.87
2018-01-17,Northern,Uttar Pradesh,367.61,349.98,23827.74,,,,,367.61
2018-01-17,Northern,Uttarakhand,25.799999999999997,27.4,4206.35,,,,,25.799999999999997
2018-01-17,Southern,Andhra Pradesh,167.24,193.4,17057.2,,,,,167.24
2018-01-17,Southern,Karnataka,133.25,166.26,13370.52,,,,,133.25
2018-01-17,Southern,Kerala,13.55,11.56,2575.04,,,,,13.55
2018-01-17,Southern,Puducherry,0.52,0.61,32.5,,,,,0.52
2018-01-17,Southern,Tamil Nadu,221.74,249.44,18832.08,,,,,221.74
2018-01-17,Southern,Telangana,137.85,131.0,9518.1,,,,,137.85
2018-01-17,Western,Chhatisgarh,339.0,296.03,21388.0,,,,,339.0
2018-01-17,Western,Goa,0.0,0.0,48.0,,,,,0.0
2018-01-17,Western,Gujarat,275.08,247.49,25473.41,,,,,275.08
2018-01-17,Western,Madhya Pradesh,341.96999999999997,286.26,19460.0,,,,,341.96999999999997
2018-01-17,Western,Maharashtra,354.41,362.25,32973.0,,,,,354.41
2018-01-18,Eastern,Andaman And Nicobar Islands,0.27,0.58,40.05,,,,,0.27
2018-01-18,Eastern,Bihar,83.61,80.45,4980.0,,,,,83.61
2018-01-18,Eastern,Jharkhand,76.1,77.68,4863.2,,,,,76.1
2018-01-18,Eastern,Odisha,122.52,138.91,9822.25,,,,,122.52
2018-01-18,Eastern,Sikkim,9.24,6.8,2169.0,,,,,9.24
2018-01-18,Eastern,West Bengal,224.64,201.49,15603.0,,,,,224.64
2018-01-18,North Eastern,Arunachal Pradesh,1.21,6.29,405.0,,,,,1.21
2018-01-18,North Eastern,Assam,16.87,16.59,1404.45,,,,,16.87
2018-01-18,North Eastern,Manipur,1.71,1.61,141.0,,,,,1.71
2018-01-18,North Eastern,Meghalaya,1.83,1.42,372.0,,,,,1.83
2018-01-18,North Eastern,Mizoram,0.67,0.45,60.0,,,,,0.67
2018-01-18,North Eastern,Nagaland,0.15,0.13,75.0,,,,,0.15
2018-01-18,North Eastern,Tripura,17.0,16.67,1132.1,,,,,17.0
2018-01-18,Northern,Delhi,18.89,16.4,3048.4,,,,,18.89
2018-01-18,Northern,Haryana,76.09,59.5,5971.59,,,,,76.09
2018-01-18,Northern,Himachal Pradesh,43.5,38.25,9645.02,,,,,43.5
2018-01-18,Northern,Jammu And Kashmir,12.65,16.35,3294.0,,,,,12.65
2018-01-18,Northern,Punjab,94.35,78.31,7746.3,,,,,94.35
2018-01-18,Northern,Rajasthan,156.66,163.85,11114.13,,,,,156.66
2018-01-18,Northern,Uttar Pradesh,357.18,349.98,23827.74,,,,,357.18
2018-01-18,Northern,Uttarakhand,24.96,27.4,4206.35,,,,,24.96
2018-01-18,Southern,Andhra Pradesh,163.32,193.4,17057.2,,,,,163.32
2018-01-18,Southern,Karnataka,127.42,166.26,13370.52,,,,,127.42
2018-01-18,Southern,Kerala,12.06,11.56,2575.04,,,,,12.06
2018-01-18,Southern,Puducherry,0.52,0.61,32.5,,,,,0.52
2018-01-18,Southern,Tamil Nadu,225.68,249.44,18832.08,,,,,225.68
2018-01-18,Southern,Telangana,137.76,131.0,9518.1,,,,,137.76
2018-01-18,Western,Chhatisgarh,335.4,296.03,21388.0,,,,,335.4
2018-01-18,Western,Goa,0.0,0.0,48.0,,,,,0.0
2018-01-18,Western,Gujarat,281.25,247.49,25473.41,,,,,281.25
2018-01-18,Western,Madhya Pradesh,325.95,286.26,19460.0,,,,,325.95
2018-01-18,Western,Maharashtra,358.47,362.25,32973.0,,,,,358.47
2018-01-19,Eastern,Andaman And Nicobar Islands,0.27,0.58,40.05,,,,,0.27
