date,region,state_name,gen_actual,gen_programmed,capacity,wind_energy,solar_energy,other_renewable_energy,total_renewable_energy,total_gen_with_re,Month,Year
2023-01-16,Southern,Karnataka,170.4,161.36,14074.4,9.13,46.81,11.33,67.27000000000001,237.67,1,2023
2023-01-16,Southern,Kerala,14.47,15.75,2557.69,0.15,1.38,0.0,1.5299999999999998,16.0,1,2023
2023-01-16,Southern,Lakshadweep,0.0,0.0,26.83,1.36,16.814999999999998,0.0,18.174999999999997,0.0,1,2023
2023-01-16,Southern,Puducherry,0.42,0.64,32.5,0.0,0.04,0.0,0.04,0.4599999999999999,1,2023
2023-01-16,Southern,Tamil Nadu,213.45,273.61,19532.08,14.63,32.2,0.0,46.830000000000005,260.28,1,2023
2023-01-16,Southern,Telangana,157.18,170.76,10248.1,0.64,20.89,0.0,21.53,178.71,1,2023
2023-01-16,Western,Chhatisgarh,426.45,403.4,23808.0,7.3,8.5,0.0,15.8,426.45,1,2023
2023-01-16,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1,2023
2023-01-16,Western,Gujarat,177.05,227.84,26073.41,37.34,30.59,0.1,68.03,245.08,1,2023
2023-01-16,Western,Madhya Pradesh,374.15,428.42,24185.0,8.0,13.45,2.1,23.55,397.7,1,2023
2023-01-16,Western,Maharashtra,411.24,339.62,32010.08,3.1,13.2,0.0,16.3,427.54,1,2023
2023-01-17,Eastern,Andaman And Nicobar Islands,0.96,0.42,92.71,0.0,0.0,0.0,0.0,0.96,1,2023
2023-01-17,Eastern,Bihar,153.13,124.92,8400.0,0.0,0.52,0.0,0.52,153.65,1,2023
2023-01-17,Eastern,Jharkhand,81.7,81.17,4460.0,0.0,0.0,0.0,0.0,81.7,1,2023
2023-01-17,Eastern,Odisha,190.67,180.23,11694.55,0.0,1.63,0.0,1.63,192.3,1,2023
2023-01-17,Eastern,Sikkim,8.58,11.12,2282.0,0.0,0.0,0.0,0.0,8.58,1,2023
2023-01-17,Eastern,West Bengal,262.32,209.57,14908.2,0.0,0.0,2.64,2.64,264.96,1,2023
2023-01-17,North Eastern,Arunachal Pradesh,5.84,13.48,1115.0,0.0,0.0,0.0,0.0,5.84,1,2023
2023-01-17,North Eastern,Assam,24.19,19.97,1697.36,0.0,0.52,0.0,0.52,24.71,1,2023
2023-01-17,North Eastern,Manipur,0.38,0.0,141.0,0.0,0.0,0.0,0.0,0.38,1,2023
2023-01-17,North Eastern,Meghalaya,1.2,1.39,322.0,0.0,0.0,0.0,0.0,1.2,1,2023
2023-01-17,North Eastern,Mizoram,0.56,0.39,60.0,0.0,0.0,0.0,0.0,0.56,1,2023
2023-01-17,North Eastern,Nagaland,0.13,0.13,75.0,0.0,0.0,0.0,0.0,0.13,1,2023
2023-01-17,North Eastern,Tripura,20.66,17.009999999999998,1067.6,0.0,0.02,0.0,0.02,20.68,1,2023
2023-01-17,Northern,Delhi,16.650000000000002,18.14,2208.4,0.0,0.0,1.79,1.79,18.44,1,2023
2023-01-17,Northern,Haryana,104.87,72.22,5761.59,0.0,0.87,2.23,3.1,107.97,1,2023
2023-01-17,Northern,Himachal Pradesh,40.54,41.79,10263.02,0.0,0.06,2.76,2.82,43.36,1,2023
2023-01-17,Northern,Jammu And Kashmir,14.12,20.68,3535.0,0.0,0.0,0.0,0.0,14.12,1,2023
2023-01-17,Northern,Ladakh,0.43,0.62,89.0,0.0,0.0,0.0,0.0,0.43,1,2023
2023-01-17,Northern,Punjab,120.13,97.24,6776.3,0.0,3.37,2.74,6.11,126.24,1,2023
2023-01-17,Northern,Rajasthan,188.8,202.97,13093.83,11.84,103.02,0.62,115.48,304.28000000000003,1,2023
2023-01-17,Northern,Uttar Pradesh,446.26,407.39,26729.74,0.0,10.47,0.0,10.47,456.73,1,2023
2023-01-17,Northern,Uttarakhand,30.15,30.47,4425.35,0.0,0.5,0.92,1.42,31.57,1,2023
2023-01-17,Southern,Andhra Pradesh,172.77,208.97,18135.34,12.4,27.51,0.0,39.910000000000004,212.68,1,2023
2023-01-17,Southern,Karnataka,175.81,161.36,14074.4,12.71,50.56,10.78,74.05,249.86,1,2023
2023-01-17,Southern,Kerala,15.5,15.75,2557.69,0.24,1.36,0.0,1.6,17.1,1,2023
2023-01-17,Southern,Lakshadweep,0.0,0.0,26.83,1.36,16.814999999999998,0.0,18.174999999999997,0.0,1,2023
2023-01-17,Southern,Puducherry,0.42,0.64,32.5,0.0,0.04,0.0,0.04,0.4599999999999999,1,2023
2023-01-17,Southern,Tamil Nadu,224.68,277.14,19532.08,17.83,30.9,0.0,48.73,273.41,1,2023
2023-01-17,Southern,Telangana,161.19,170.76,10248.1,0.52,21.13,0.0,21.65,182.84,1,2023
2023-01-17,Western,Chhatisgarh,430.72,403.4,23808.0,7.3,8.5,0.0,15.8,430.72,1,2023
2023-01-17,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1,2023
2023-01-17,Western,Gujarat,166.77,227.84,26073.41,65.23,29.22,0.1,94.55,261.32,1,2023
2023-01-17,Western,Madhya Pradesh,377.27,428.42,24185.0,10.6,12.8,1.8,25.2,402.47,1,2023
2023-01-17,Western,Maharashtra,419.14,339.62,32010.08,3.5,13.4,0.0,16.9,436.04,1,2023
2023-01-18,Eastern,Andaman And Nicobar Islands,0.96,0.42,92.71,0.0,0.0,0.0,0.0,0.96,1,2023
2023-01-18,Eastern,Bihar,159.36,124.92,8400.0,0.0,0.52,0.0,0.52,159.88,1,2023
2023-01-18,Eastern,Jharkhand,80.13,81.17,4460.0,0.0,0.0,0.0,0.0,80.13,1,2023
2023-01-18,Eastern,Odisha,212.34,180.23,11694.55,0.0,1.31,0.0,1.31,213.65,1,2023
2023-01-18,Eastern,Sikkim,8.59,11.12,2282.0,0.0,0.0,0.0,0.0,8.59,1,2023
2023-01-18,Eastern,West Bengal,260.29,209.57,14908.2,0.0,0.0,2.64,2.64,262.93,1,2023
2023-01-18,North Eastern,Arunachal Pradesh,5.75,13.48,1115.0,0.0,0.0,0.0,0.0,5.75,1,2023
2023-01-18,North Eastern,Assam,24.03,19.97,1697.36,0.0,0.52,0.0,0.52,24.55,1,2023
2023-01-18,North Eastern,Manipur,0.38,0.0,141.0,0.0,0.0,0.0,0.0,0.38,1,2023
2023-01-18,North Eastern,Meghalaya,1.46,1.39,322.0,0.0,0.0,0.0,0.0,1.46,1,2023
2023-01-18,North Eastern,Mizoram,0.56,0.39,60.0,0.0,0.0,0.0,0.0,0.56,1,2023
2023-01-18,North Eastern,Nagaland,0.12,0.13,75.0,0.0,0.0,0.0,0.0,0.12,1,2023
2023-01-18,North Eastern,Tripura,20.6,17.009999999999998,1067.6,0.0,0.02,0.0,0.02,20.62,1,2023
2023-01-18,Northern,Delhi,16.07,18.14,2208.4,0.0,0.0,1.74,1.74,17.81,1,2023
2023-01-18,Northern,Haryana,103.59,72.22,5761.59,0.0,0.81,2.3,3.11,106.7,1,2023
2023-01-18,Northern,Himachal Pradesh,38.45,41.79,10263.02,0.0,0.03,2.75,2.78,41.23,1,2023
2023-01-18,Northern,Jammu And Kashmir,13.59,20.68,3535.0,0.0,0.0,0.0,0.0,13.59,1,2023
2023-01-18,Northern,Ladakh,0.38,0.62,89.0,0.0,0.0,0.0,0.0,0.38,1,2023
2023-01-18,Northern,Punjab,118.91,97.24,6776.3,0.0,2.71,2.74,5.45,124.36,1,2023
2023-01-18,Northern,Rajasthan,193.58,202.97,13093.83,19.26,102.57,0.8,122.63,316.21,1,2023
2023-01-18,Northern,Uttar Pradesh,448.29,407.39,26729.74,0.0,10.63,0.0,10.63,458.92,1,2023
2023-01-18,Northern,Uttarakhand,29.1,30.47,4425.35,0.0,0.52,0.92,1.44,30.540000000000003,1,2023
2023-01-18,Southern,Andhra Pradesh,181.82,208.97,18135.34,16.67,26.48,0.0,43.150000000000006,224.97,1,2023
2023-01-18,Southern,Karnataka,176.57999999999998,161.36,14074.4,15.83,47.99,12.39,76.21000000000001,252.79,1,2023
2023-01-18,Southern,Kerala,18.38,15.75,2557.69,0.38,1.37,0.0,1.75,20.13,1,2023
2023-01-18,Southern,Lakshadweep,0.0,0.0,26.83,1.36,16.814999999999998,0.0,18.174999999999997,0.0,1,2023
2023-01-18,Southern,Puducherry,0.42,0.64,32.5,0.0,0.0,0.0,0.0,0.42,1,2023
2023-01-18,Southern,Tamil Nadu,232.75,277.14,19532.08,31.71,30.9,0.0,62.61,295.36,1,2023
2023-01-18,Southern,Telangana,161.62,170.76,10248.1,0.82,21.14,0.0,21.96,183.58,1,2023
2023-01-18,Western,Chhatisgarh,439.4,403.4,23808.0,7.3,8.5,0.0,15.8,439.4,1,2023
2023-01-18,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1,2023
2023-01-18,Western,Gujarat,161.64,227.84,26073.41,58.8,29.6,0.1,88.5,250.14,1,2023
2023-01-18,Western,Madhya Pradesh,393.87,428.42,24185.0,13.7,13.28,2.1,29.08,422.95,1,2023
2023-01-18,Western,Maharashtra,422.65,339.62,32010.08,3.9,13.6,0.0,17.5,440.15,1,2023
2023-01-19,Eastern,Andaman And Nicobar Islands,0.96,0.42,92.71,0.0,0.0,0.0,0.0,0.96,1,2023
2023-01-19,Eastern,Bihar,161.11,124.92,8400.0,0.0,0.48,0.0,0.48,161.59,1,2023
2023-01-19,Eastern,Jharkhand,79.59,81.17,4460.0,0.0,0.0,0.0,0.0,79.59,1,2023
2023-01-19,Eastern,Odisha,211.21,180.23,11694.55,0.0,1.2,0.0,1.2,212.41,1,2023
2023-01-19,Eastern,Sikkim,8.65,11.12,2282.0,0.0,0.0,0.0,0.0,8.65,1,2023
2023-01-19,Eastern,West Bengal,262.6,209.57,14908.2,0.0,0.0,0.0,0.0,262.6,1,2023
2023-01-19,North Eastern,Arunachal Pradesh,5.96,13.48,1115.0,0.0,0.0,0.0,0.0,5.96,1,2023
2023-01-19,North Eastern,Assam,19.41,19.97,1697.36,0.0,0.7,0.0,0.7,20.11,1,2023
2023-01-19,North Eastern,Manipur,0.37,0.0,141.0,0.0,0.0,0.0,0.0,0.37,1,2023
2023-01-19,North Eastern,Meghalaya,1.19,1.39,322.0,0.0,0.0,0.0,0.0,1.19,1,2023
2023-01-19,North Eastern,Mizoram,0.69,0.39,60.0,0.0,0.0,0.0,0.0,0.69,1,2023
2023-01-19,North Eastern,Nagaland,0.14,0.13,75.0,0.0,0.0,0.0,0.0,0.14,1,2023
2023-01-19,North Eastern,Tripura,19.630000000000003,17.009999999999998,1067.6,0.0,0.02,0.0,0.02,19.65,1,2023
2023-01-19,Northern,Delhi,13.260000000000002,18.14,2208.4,0.0,0.0,1.77,1.77,15.03,1,2023
2023-01-19,Northern,Haryana,103.13,72.22,5761.59,0.0,0.57,2.11,2.6799999999999997,105.81,1,2023
2023-01-19,Northern,Himachal Pradesh,39.0,41.79,10263.02,0.0,0.0,2.68,2.68,41.68,1,2023
2023-01-19,Northern,Jammu And Kashmir,14.55,20.68,3535.0,0.0,0.0,0.0,0.0,14.55,1,2023
2023-01-19,Northern,Ladakh,0.43,0.62,89.0,0.0,0.0,0.0,0.0,0.43,1,2023
2023-01-19,Northern,Punjab,113.55,97.24,6776.3,0.0,2.36,2.74,5.1,118.65,1,2023
2023-01-19,Northern,Rajasthan,179.92,202.97,13093.83,51.2,73.96,0.65,125.81,305.73,1,2023
2023-01-19,Northern,Uttar Pradesh,460.08,407.39,26729.74,0.0,10.17,0.0,10.17,470.25,1,2023
2023-01-19,Northern,Uttarakhand,29.55,30.47,4425.35,0.0,0.28,0.9,1.1800000000000002,30.73,1,2023
2023-01-19,Southern,Andhra Pradesh,185.06,208.97,18135.34,14.01,25.75,0.0,39.76,224.82,1,2023
2023-01-19,Southern,Karnataka,182.51,161.36,14074.4,23.55,49.71,11.72,84.98,267.49,1,2023
2023-01-19,Southern,Kerala,16.810000000000002,15.75,2557.69,0.29,1.53,0.0,1.82,18.630000000000003,1,2023
2023-01-19,Southern,Lakshadweep,0.0,0.0,26.83,1.36,16.814999999999998,0.0,18.174999999999997,0.0,1,2023
2023-01-19,Southern,Puducherry,0.42,0.64,32.5,0.0,0.04,0.0,0.04,0.4599999999999999,1,2023
2023-01-19,Southern,Tamil Nadu,223.49,277.14,19532.08,34.33,33.3,0.0,67.63,291.12,1,2023
2023-01-19,Southern,Telangana,159.89,170.76,10248.1,0.8,20.56,0.0,21.36,181.25,1,2023
2023-01-19,Western,Chhatisgarh,441.56,403.4,23808.0,7.3,8.5,0.0,15.8,441.56,1,2023
2023-01-19,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1,2023
2023-01-19,Western,Gujarat,160.6,227.84,26073.41,51.88,28.92,0.1,80.9,241.5,1,2023
2023-01-19,Western,Madhya Pradesh,393.66,428.42,24185.0,12.7,12.75,2.0,27.45,421.11,1,2023
2023-01-19,Western,Maharashtra,423.87,339.62,32010.08,8.3,13.5,0.0,21.8,445.67,1,2023
2023-01-20,Eastern,Andaman And Nicobar Islands,0.96,0.42,92.71,0.0,0.0,0.0,0.0,0.96,1,2023
2023-01-20,Eastern,Bihar,162.05,124.92,8400.0,0.0,0.51,0.0,0.51,162.56,1,2023
2023-01-20,Eastern,Jharkhand,79.92,81.17,4460.0,0.0,0.0,0.0,0.0,79.92,1,2023
2023-01-20,Eastern,Odisha,203.24,180.23,11694.55,0.0,1.47,0.0,1.47,204.71,1,2023
2023-01-20,Eastern,Sikkim,8.65,11.12,2282.0,0.0,0.0,0.0,0.0,8.65,1,2023
2023-01-20,Eastern,West Bengal,263.8,209.57,14908.2,0.0,0.0,0.0,0.0,263.8,1,2023
2023-01-20,North Eastern,Arunachal Pradesh,5.98,13.48,1115.0,0.0,0.0,0.0,0.0,5.98,1,2023
2023-01-20,North Eastern,Assam,20.42,19.97,1697.36,0.0,0.75,0.0,0.75,21.17,1,2023
2023-01-20,North Eastern,Manipur,0.49,0.0,141.0,0.0,0.0,0.0,0.0,0.49,1,2023
2023-01-20,North Eastern,Meghalaya,1.02,1.39,322.0,0.0,0.0,0.0,0.0,1.02,1,2023
2023-01-20,North Eastern,Mizoram,0.68,0.39,60.0,0.0,0.0,0.0,0.0,0.68,1,2023
2023-01-20,North Eastern,Nagaland,0.13,0.13,75.0,0.0,0.0,0.0,0.0,0.13,1,2023
2023-01-20,North Eastern,Tripura,21.11,17.009999999999998,1067.6,0.0,0.02,0.0,0.02,21.13,1,2023
2023-01-20,Northern,Delhi,13.2,18.14,2208.4,0.0,0.0,1.79,1.79,14.989999999999998,1,2023
2023-01-20,Northern,Haryana,93.85,72.22,5761.59,0.0,0.57,2.08,2.65,96.5,1,2023
2023-01-20,Northern,Himachal Pradesh,40.73,41.79,10263.02,0.0,0.0,2.8,2.8,43.53,1,2023
2023-01-20,Northern,Jammu And Kashmir,13.76,20.68,3535.0,0.0,0.0,0.0,0.0,13.76,1,2023
2023-01-20,Northern,Ladakh,0.44,0.62,89.0,0.0,0.0,0.0,0.0,0.44,1,2023
2023-01-20,Northern,Punjab,115.18,97.24,6776.3,0.0,2.13,2.74,4.87,120.05,1,2023
2023-01-20,Northern,Rajasthan,186.32,202.97,13093.83,31.87,87.35,0.49,119.71,306.03,1,2023
2023-01-20,Northern,Uttar Pradesh,459.36,407.39,26729.74,0.0,8.44,0.0,8.44,467.8,1,2023
2023-01-20,Northern,Uttarakhand,32.47,30.47,4425.35,0.0,0.31,0.86,1.17,33.64,1,2023
2023-01-20,Southern,Andhra Pradesh,194.24,208.97,18135.34,8.73,21.86,0.0,30.59,224.83,1,2023
2023-01-20,Southern,Karnataka,193.59,165.86,14074.4,20.61,48.73,12.61,81.95,275.54,1,2023
2023-01-20,Southern,Kerala,16.67,15.75,2557.69,0.39,1.51,0.0,1.9,18.57,1,2023
2023-01-20,Southern,Lakshadweep,0.0,0.0,26.83,1.36,16.814999999999998,0.0,18.174999999999997,0.0,1,2023
2023-01-20,Southern,Puducherry,0.42,0.64,32.5,0.0,0.05,0.0,0.05,0.47,1,2023
2023-01-20,Southern,Tamil Nadu,227.39,277.14,19532.08,30.4,29.7,0.0,60.099999999999994,287.49,1,2023
2023-01-20,Southern,Telangana,152.46,170.76,10248.1,0.95,19.64,0.0,20.59,173.05,1,2023
2023-01-20,Western,Chhatisgarh,444.06,403.4,23808.0,7.3,8.5,0.0,15.8,444.06,1,2023
2023-01-20,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1,2023
2023-01-20,Western,Gujarat,175.1,227.84,26073.41,66.08,28.91,0.1,95.08999999999999,270.19,1,2023
2023-01-20,Western,Madhya Pradesh,391.12,428.42,24185.0,5.4,10.73,2.0,18.130000000000003,409.25,1,2023
2023-01-20,Western,Maharashtra,421.96,351.29,32010.08,11.8,13.5,0.0,25.3,447.26,1,2023
2023-01-21,Eastern,Andaman And Nicobar Islands,0.96,0.42,92.71,0.0,0.0,0.0,0.0,0.96,1,2023
2023-01-21,Eastern,Bihar,159.53,124.92,8400.0,0.0,0.4,0.0,0.4,159.93,1,2023
2023-01-21,Eastern,Jharkhand,80.27,81.17,4460.0,0.0,0.0,0.0,0.0,80.27,1,2023
2023-01-21,Eastern,Odisha,198.06,180.23,11694.55,0.0,1.74,0.0,1.74,199.8,1,2023
2023-01-21,Eastern,Sikkim,9.08,11.12,2282.0,0.0,0.0,0.0,0.0,9.08,1,2023
2023-01-21,Eastern,West Bengal,259.44,209.57,14908.2,0.0,0.0,0.0,0.0,259.44,1,2023
2023-01-21,North Eastern,Arunachal Pradesh,5.68,13.48,1115.0,0.0,0.0,0.0,0.0,5.68,1,2023
2023-01-21,North Eastern,Assam,20.5,19.97,1697.36,0.0,0.75,0.0,0.75,21.25,1,2023
2023-01-21,North Eastern,Manipur,0.38,0.0,141.0,0.0,0.0,0.0,0.0,0.38,1,2023
2023-01-21,North Eastern,Meghalaya,1.23,1.39,322.0,0.0,0.0,0.0,0.0,1.23,1,2023
2023-01-21,North Eastern,Mizoram,0.62,0.39,60.0,0.0,0.0,0.0,0.0,0.62,1,2023
2023-01-21,North Eastern,Nagaland,0.14,0.13,75.0,0.0,0.0,0.0,0.0,0.14,1,2023
2023-01-21,North Eastern,Tripura,20.85,17.009999999999998,1067.6,0.0,0.02,0.0,0.02,20.87,1,2023
2023-01-21,Northern,Delhi,13.33,18.14,2208.4,0.0,0.0,1.81,1.81,15.14,1,2023
2023-01-21,Northern,Haryana,88.45,72.22,5761.59,0.0,0.75,1.69,2.44,90.89,1,2023
2023-01-21,Northern,Himachal Pradesh,40.0,41.79,10263.02,0.0,0.0,2.78,2.78,42.78,1,2023
2023-01-21,Northern,Jammu And Kashmir,14.36,20.68,3535.0,0.0,0.0,0.0,0.0,14.36,1,2023
2023-01-21,Northern,Ladakh,0.45,0.62,89.0,0.0,0.0,0.0,0.0,0.45,1,2023
2023-01-21,Northern,Punjab,111.79,97.24,6776.3,0.0,2.88,2.74,5.62,117.41,1,2023
2023-01-21,Northern,Rajasthan,187.67,202.97,13093.83,36.39,81.79,0.5,118.68,306.35,1,2023
2023-01-21,Northern,Uttar Pradesh,452.28,407.39,26729.74,0.0,8.36,0.0,8.36,460.64,1,2023
2023-01-21,Northern,Uttarakhand,30.16,30.47,4425.35,0.0,0.53,0.85,1.38,31.54,1,2023
2023-01-21,Southern,Andhra Pradesh,194.73,208.97,18135.34,7.08,21.69,0.0,28.770000000000003,223.5,1,2023
2023-01-21,Southern,Karnataka,183.48,165.86,14074.4,12.72,41.9,13.14,67.75999999999999,251.24,1,2023
2023-01-21,Southern,Kerala,14.44,15.75,2557.69,0.2,1.43,0.0,1.63,16.07,1,2023
2023-01-21,Southern,Lakshadweep,0.0,0.0,26.83,1.36,16.814999999999998,0.0,18.174999999999997,0.0,1,2023
2023-01-21,Southern,Puducherry,0.42,0.64,32.5,0.0,0.04,0.0,0.04,0.4599999999999999,1,2023
2023-01-21,Southern,Tamil Nadu,238.36,277.14,19532.08,26.71,28.8,0.0,55.510000000000005,293.87,1,2023
2023-01-21,Southern,Telangana,158.26999999999998,170.76,10248.1,0.57,20.19,0.0,20.76,179.02999999999997,1,2023
2023-01-21,Western,Chhatisgarh,439.87,403.4,23808.0,7.3,8.5,0.0,15.8,439.87,1,2023
2023-01-21,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1,2023
2023-01-21,Western,Gujarat,162.87,232.3,26073.41,75.42,28.78,0.1,104.3,267.17,1,2023
2023-01-21,Western,Madhya Pradesh,400.95,428.42,24185.0,3.9,9.56,1.8,15.260000000000002,416.21,1,2023
2023-01-21,Western,Maharashtra,421.23,351.29,32010.08,8.0,13.2,0.0,21.2,442.43,1,2023
2023-01-22,Eastern,Andaman And Nicobar Islands,0.96,0.42,92.71,0.0,0.0,0.0,0.0,0.96,1,2023
2023-01-22,Eastern,Bihar,164.26,124.92,8400.0,0.0,0.4,0.0,0.4,164.66,1,2023
2023-01-22,Eastern,Jharkhand,80.31,81.17,4460.0,0.0,0.0,0.0,0.0,80.31,1,2023
2023-01-22,Eastern,Odisha,196.81,180.23,11694.55,0.0,1.88,0.0,1.88,198.69,1,2023
2023-01-22,Eastern,Sikkim,8.87,11.12,2282.0,0.0,0.0,0.0,0.0,8.87,1,2023
2023-01-22,Eastern,West Bengal,256.84,209.57,14908.2,0.0,0.0,0.0,0.0,256.84,1,2023
2023-01-22,North Eastern,Arunachal Pradesh,5.81,13.48,1115.0,0.0,0.0,0.0,0.0,5.81,1,2023
2023-01-22,North Eastern,Assam,22.51,19.97,1697.36,0.0,0.77,0.0,0.77,23.28,1,2023
2023-01-22,North Eastern,Manipur,0.24,0.0,141.0,0.0,0.0,0.0,0.0,0.24,1,2023
2023-01-22,North Eastern,Meghalaya,1.15,1.39,322.0,0.0,0.0,0.0,0.0,1.15,1,2023
2023-01-22,North Eastern,Mizoram,0.56,0.39,60.0,0.0,0.0,0.0,0.0,0.56,1,2023
2023-01-22,North Eastern,Nagaland,0.14,0.13,75.0,0.0,0.0,0.0,0.0,0.14,1,2023
2023-01-22,North Eastern,Tripura,21.05,17.009999999999998,1067.6,0.0,0.02,0.0,0.02,21.07,1,2023
2023-01-22,Northern,Delhi,12.77,18.14,2208.4,0.0,0.0,1.76,1.76,14.53,1,2023
2023-01-22,Northern,Haryana,83.08,72.22,5761.59,0.0,0.53,1.61,2.14,85.22,1,2023
2023-01-22,Northern,Himachal Pradesh,42.88,41.79,10263.02,0.0,0.0,2.79,2.79,45.67,1,2023
2023-01-22,Northern,Jammu And Kashmir,14.47,20.68,3535.0,0.0,0.0,0.0,0.0,14.47,1,2023
2023-01-22,Northern,Ladakh,0.45,0.62,89.0,0.0,0.0,0.0,0.0,0.45,1,2023
2023-01-22,Northern,Punjab,108.43,97.24,6776.3,0.0,2.27,2.74,5.01,113.44,1,2023
2023-01-22,Northern,Rajasthan,189.32,202.97,13093.83,30.69,76.69,0.5,107.88,297.2,1,2023
2023-01-22,Northern,Uttar Pradesh,440.35,407.39,26729.74,0.0,6.88,0.0,6.88,447.23,1,2023
2023-01-22,Northern,Uttarakhand,30.12,30.47,4425.35,0.0,0.57,0.89,1.46,31.58,1,2023
2023-01-22,Southern,Andhra Pradesh,181.94,208.97,18135.34,15.04,23.53,0.0,38.57,220.51,1,2023
2023-01-22,Southern,Karnataka,158.84,165.86,14074.4,16.3,45.68,14.11,76.09,234.93,1,2023
2023-01-22,Southern,Kerala,10.18,15.75,2557.69,0.24,1.31,0.0,1.55,11.73,1,2023
2023-01-22,Southern,Lakshadweep,0.0,0.0,26.83,1.36,16.814999999999998,0.0,18.174999999999997,0.0,1,2023
2023-01-22,Southern,Puducherry,0.69,0.64,32.5,0.0,0.02,0.0,0.02,0.71,1,2023
2023-01-22,Southern,Tamil Nadu,231.35,277.14,19532.08,30.19,23.2,0.0,53.39,284.74,1,2023
2023-01-22,Southern,Telangana,148.86,170.76,10248.1,0.71,20.63,0.0,21.34,170.20000000000002,1,2023
2023-01-22,Western,Chhatisgarh,424.7,403.4,23808.0,7.3,8.5,0.0,15.8,424.7,1,2023
2023-01-22,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1,2023
2023-01-22,Western,Gujarat,153.01,232.3,26073.41,69.52,28.84,0.1,98.46,251.47,1,2023
2023-01-22,Western,Madhya Pradesh,379.6,428.42,24185.0,2.2,9.73,1.8,13.73,393.33,1,2023
2023-01-22,Western,Maharashtra,407.67,355.79,32010.08,7.6,13.3,0.0,20.9,428.57,1,2023
2023-01-23,Eastern,Andaman And Nicobar Islands,0.96,0.42,92.71,0.0,0.0,0.0,0.0,0.96,1,2023
2023-01-23,Eastern,Bihar,165.77,124.92,8400.0,0.0,0.46,0.0,0.46,166.23000000000002,1,2023
2023-01-23,Eastern,Jharkhand,79.51,81.17,4460.0,0.0,0.0,0.0,0.0,79.51,1,2023
2023-01-23,Eastern,Odisha,207.92,180.23,11694.55,0.0,1.82,0.0,1.82,209.74,1,2023
2023-01-23,Eastern,Sikkim,7.609999999999999,11.12,2282.0,0.0,0.0,0.0,0.0,7.609999999999999,1,2023
2023-01-23,Eastern,West Bengal,257.19,209.57,14908.2,0.0,0.0,0.0,0.0,257.19,1,2023
2023-01-23,North Eastern,Arunachal Pradesh,5.71,13.48,1115.0,0.0,0.0,0.0,0.0,5.71,1,2023
2023-01-23,North Eastern,Assam,25.23,19.97,1697.36,0.0,0.75,0.0,0.75,25.98,1,2023
2023-01-23,North Eastern,Manipur,0.23,0.0,141.0,0.0,0.0,0.0,0.0,0.23,1,2023
2023-01-23,North Eastern,Meghalaya,0.96,1.39,322.0,0.0,0.0,0.0,0.0,0.96,1,2023
2023-01-23,North Eastern,Mizoram,0.61,0.39,60.0,0.0,0.0,0.0,0.0,0.61,1,2023
2023-01-23,North Eastern,Nagaland,0.13,0.13,75.0,0.0,0.0,0.0,0.0,0.13,1,2023
2023-01-23,North Eastern,Tripura,21.13,17.009999999999998,1067.6,0.0,0.02,0.0,0.02,21.15,1,2023
2023-01-23,Northern,Delhi,12.77,18.14,2208.4,0.0,0.0,1.77,1.77,14.54,1,2023
2023-01-23,Northern,Haryana,85.79,72.22,5761.59,0.0,0.65,1.6,2.25,88.04,1,2023
2023-01-23,Northern,Himachal Pradesh,43.93,41.79,10263.02,0.0,0.0,2.76,2.76,46.69,1,2023
2023-01-23,Northern,Jammu And Kashmir,14.239999999999998,20.68,3535.0,0.0,0.0,0.0,0.0,14.239999999999998,1,2023
2023-01-23,Northern,Ladakh,0.44,0.62,89.0,0.0,0.0,0.0,0.0,0.44,1,2023
2023-01-23,Northern,Punjab,106.18,97.24,6776.3,0.0,2.53,2.74,5.27,111.45,1,2023
2023-01-23,Northern,Rajasthan,183.43,202.97,13093.83,55.39,69.18,0.73,125.30000000000001,308.73,1,2023
2023-01-23,Northern,Uttar Pradesh,431.66,407.39,26729.74,0.0,5.56,0.0,5.56,437.22,1,2023
2023-01-23,Northern,Uttarakhand,27.56,30.47,4425.35,0.0,0.57,0.9,1.47,29.03,1,2023
2023-01-23,Southern,Andhra Pradesh,180.58,208.97,18135.34,22.68,21.49,0.0,44.17,224.75,1,2023
2023-01-23,Southern,Karnataka,173.55,165.86,14074.4,19.43,45.18,13.37,77.98,251.53000000000003,1,2023
2023-01-23,Southern,Kerala,14.65,15.75,2557.69,0.13,1.25,0.0,1.38,16.029999999999998,1,2023
2023-01-23,Southern,Lakshadweep,0.0,0.0,26.83,1.36,16.814999999999998,0.0,18.174999999999997,0.0,1,2023
2023-01-23,Southern,Puducherry,0.69,0.64,32.5,0.0,0.0,0.0,0.0,0.69,1,2023
2023-01-23,Southern,Tamil Nadu,232.61,277.14,19532.08,19.19,16.2,0.0,35.39,268.0,1,2023
